지점,지점명,일시,강수량(mm),강수량 QC플래그
138,포항,1991-07-30 09:00,.2,0
138,포항,1991-07-30 10:00,0,0
138,포항,1991-07-30 11:00,2.5,0
138,포항,1991-07-30 12:00,.7,0
138,포항,1991-07-31 01:00,.1,0
138,포항,1991-07-31 02:00,.4,0
138,포항,1991-07-31 03:00,.2,0
138,포항,1991-07-31 04:00,1.6,0
138,포항,1991-07-31 05:00,.2,0
138,포항,1991-07-31 06:00,4.6,0
138,포항,1991-07-31 07:00,4.5,0
138,포항,1991-07-31 08:00,1.7,0
138,포항,1991-07-31 09:00,1.9,0
138,포항,1991-07-31 10:00,.6,0
138,포항,1991-07-31 11:00,0,0
138,포항,1991-07-31 12:00,.4,0
138,포항,1991-07-31 13:00,.3,0
138,포항,1991-07-31 14:00,.8,0
138,포항,1991-07-31 15:00,11.4,0
138,포항,1991-07-31 16:00,6.1,0
138,포항,1991-07-31 17:00,2,0
138,포항,1991-07-31 18:00,7.7,0
138,포항,1991-07-31 19:00,6.7,0
138,포항,1991-07-31 20:00,8.8,0
138,포항,1991-07-31 21:00,13,0
138,포항,1991-07-31 22:00,4.7,0
138,포항,1991-07-31 23:00,2.9,0
138,포항,1991-08-01 00:00,.2,0
138,포항,1991-08-01 01:00,1,0
138,포항,1991-08-01 02:00,.5,0
138,포항,1991-08-01 03:00,.5,0
138,포항,1991-08-01 04:00,19.7,0
138,포항,1991-08-01 05:00,8.5,0
138,포항,1991-08-01 06:00,7.8,0
138,포항,1991-08-01 07:00,3.7,0
138,포항,1991-08-02 15:00,0,0
138,포항,1991-08-02 16:00,1.1,0
138,포항,1991-08-02 17:00,.6,0
138,포항,1991-08-02 18:00,.2,0
138,포항,1991-08-02 19:00,.1,0
138,포항,1991-08-02 23:00,1.5,0
138,포항,1991-08-03 00:00,1.1,0
138,포항,1991-08-03 01:00,1.2,0
138,포항,1991-08-03 02:00,.4,0
138,포항,1991-08-03 03:00,.1,0
138,포항,1991-08-04 13:00,0,0
138,포항,1991-08-04 14:00,.2,0
138,포항,1991-08-04 15:00,0,0
138,포항,1991-08-04 22:00,1,0
138,포항,1991-08-04 23:00,.1,0
138,포항,1991-08-05 00:00,0,0
138,포항,1991-08-05 01:00,0,0
138,포항,1991-08-05 02:00,.1,0
138,포항,1991-08-05 03:00,.1,0
138,포항,1991-08-05 05:00,.1,0
138,포항,1991-08-05 06:00,.1,0
138,포항,1991-08-05 07:00,0,0
138,포항,1991-08-05 09:00,0,0
138,포항,1991-08-05 10:00,0,0
138,포항,1991-08-05 11:00,.5,0
138,포항,1991-08-05 12:00,.2,0
138,포항,1991-08-05 18:00,0,0
138,포항,1991-08-05 19:00,.1,0
138,포항,1991-08-06 01:00,.1,0
138,포항,1991-08-06 02:00,.1,0
138,포항,1991-08-06 03:00,.1,0
138,포항,1991-08-06 04:00,0,0
138,포항,1991-08-06 05:00,0,0
138,포항,1991-08-06 06:00,.1,0
138,포항,1991-08-06 07:00,.4,0
138,포항,1991-08-06 08:00,0,0
138,포항,1991-08-09 05:00,0,0
138,포항,1991-08-09 06:00,.9,0
138,포항,1991-08-09 07:00,.7,0
138,포항,1991-08-09 08:00,.1,0
138,포항,1991-08-09 09:00,1,0
138,포항,1991-08-09 10:00,.2,0
138,포항,1991-08-09 11:00,0,0
138,포항,1991-08-09 12:00,.6,0
138,포항,1991-08-09 13:00,3.1,0
138,포항,1991-08-09 14:00,14.6,0
138,포항,1991-08-09 15:00,4.6,0
138,포항,1991-08-09 16:00,2.3,0
138,포항,1991-08-09 17:00,1.1,0
138,포항,1991-08-09 18:00,1.2,0
138,포항,1991-08-09 19:00,2.3,0
138,포항,1991-08-09 20:00,2.4,0
138,포항,1991-08-09 21:00,.2,0
138,포항,1991-08-09 22:00,0,0
138,포항,1991-08-09 23:00,.9,0
138,포항,1991-08-10 00:00,.2,0
138,포항,1991-08-10 01:00,0,0
138,포항,1991-08-10 02:00,1.3,0
138,포항,1991-08-10 03:00,3.7,0
138,포항,1991-08-10 04:00,.5,0
138,포항,1991-08-10 05:00,0,0
138,포항,1991-08-10 06:00,.3,0
138,포항,1991-08-10 07:00,.8,0
138,포항,1991-08-10 08:00,.1,0
138,포항,1991-08-10 09:00,.1,0
138,포항,1991-08-10 10:00,.5,0
138,포항,1991-08-10 11:00,0,0
138,포항,1991-08-10 12:00,2,0
138,포항,1991-08-10 13:00,.1,0
138,포항,1991-08-10 14:00,.3,0
138,포항,1991-08-11 00:00,0,0
138,포항,1991-08-11 09:00,0,0
138,포항,1991-08-11 10:00,0,0
138,포항,1991-08-12 06:00,0,0
138,포항,1991-08-12 07:00,0,0
138,포항,1991-08-12 08:00,0,0
138,포항,1991-08-21 15:00,0,0
138,포항,1991-08-21 16:00,0,0
138,포항,1991-08-21 17:00,.2,0
138,포항,1991-08-21 18:00,0,0
138,포항,1991-08-21 20:00,0,0
138,포항,1991-08-21 21:00,0,0
138,포항,1991-08-21 22:00,0,0
138,포항,1991-08-22 00:00,0,0
138,포항,1991-08-22 01:00,.1,0
138,포항,1991-08-22 02:00,.8,0
138,포항,1991-08-22 03:00,1.1,0
138,포항,1991-08-22 04:00,2,0
138,포항,1991-08-22 05:00,2.4,0
138,포항,1991-08-22 06:00,2,0
138,포항,1991-08-22 07:00,3.6,0
138,포항,1991-08-22 08:00,2.5,0
138,포항,1991-08-22 09:00,1.3,0
138,포항,1991-08-22 10:00,.5,0
138,포항,1991-08-22 11:00,.5,0
138,포항,1991-08-22 12:00,.2,0
138,포항,1991-08-22 13:00,.3,0
138,포항,1991-08-22 14:00,.2,0
138,포항,1991-08-22 15:00,.3,0
138,포항,1991-08-22 16:00,1.9,0
138,포항,1991-08-22 17:00,3.3,0
138,포항,1991-08-22 18:00,1.7,0
138,포항,1991-08-22 19:00,3.3,0
138,포항,1991-08-22 20:00,3,0
138,포항,1991-08-22 21:00,3,0
138,포항,1991-08-22 22:00,9.8,0
138,포항,1991-08-22 23:00,20.7,0
138,포항,1991-08-23 00:00,13.5,0
138,포항,1991-08-23 01:00,18.1,0
138,포항,1991-08-23 02:00,15.4,0
138,포항,1991-08-23 03:00,13.6,0
138,포항,1991-08-23 04:00,7.7,0
138,포항,1991-08-23 05:00,10.4,0
138,포항,1991-08-23 06:00,11.9,0
138,포항,1991-08-23 07:00,22.9,0
138,포항,1991-08-23 08:00,9,0
138,포항,1991-08-23 09:00,11.8,0
138,포항,1991-08-23 10:00,14.6,0
138,포항,1991-08-23 11:00,17.1,0
138,포항,1991-08-23 12:00,12.7,0
138,포항,1991-08-23 13:00,10.6,0
138,포항,1991-08-23 14:00,12.2,0
138,포항,1991-08-23 15:00,16.9,0
138,포항,1991-08-23 16:00,12.5,0
138,포항,1991-08-23 17:00,24.6,0
138,포항,1991-08-23 18:00,22.8,0
138,포항,1991-08-23 19:00,10.3,0
138,포항,1991-08-23 20:00,12.4,0
138,포항,1991-08-23 21:00,12.8,0
138,포항,1991-08-23 22:00,13.4,0
138,포항,1991-08-23 23:00,1.9,0
138,포항,1991-08-24 22:00,.6,0
138,포항,1991-08-24 23:00,.2,0
138,포항,1991-08-25 07:00,0,0
138,포항,1991-08-25 08:00,.4,0
138,포항,1991-08-29 03:00,2.5,0
138,포항,1991-08-29 04:00,6.1,0
138,포항,1991-08-29 05:00,4.1,0
138,포항,1991-08-29 06:00,5,0
138,포항,1991-08-29 07:00,1.3,0
138,포항,1991-08-29 08:00,1,0
138,포항,1991-08-29 09:00,0,0
138,포항,1991-08-29 10:00,.9,0
138,포항,1991-08-29 11:00,1.6,0
138,포항,1991-08-29 12:00,.3,0
138,포항,1991-08-29 13:00,.7,0
138,포항,1991-08-29 14:00,23.2,0
138,포항,1991-08-29 15:00,11,0
138,포항,1991-08-29 16:00,6,0
138,포항,1991-08-29 17:00,13.8,0
138,포항,1991-08-29 18:00,7.9,0
138,포항,1991-08-29 19:00,.3,0
138,포항,1991-08-29 20:00,.1,0
138,포항,1991-08-30 09:00,0,0
138,포항,1991-08-30 10:00,.5,0
138,포항,1991-08-30 11:00,.3,0
138,포항,1991-08-30 12:00,0,0
138,포항,1991-09-04 17:00,0,0
138,포항,1991-09-05 00:00,.5,0
138,포항,1991-09-05 01:00,.5,0
138,포항,1991-09-05 09:00,0,0
138,포항,1991-09-05 10:00,.9,0
138,포항,1991-09-05 11:00,0,0
138,포항,1991-09-05 12:00,.3,0
138,포항,1991-09-05 13:00,0,0
138,포항,1991-09-05 14:00,.5,0
138,포항,1991-09-05 15:00,9.6,0
138,포항,1991-09-05 16:00,.2,0
138,포항,1991-09-05 17:00,.3,0
138,포항,1991-09-05 18:00,.2,0
138,포항,1991-09-06 04:00,.1,0
138,포항,1991-09-06 05:00,.1,0
138,포항,1991-09-06 06:00,0,0
138,포항,1991-09-06 07:00,.1,0
138,포항,1991-09-06 08:00,.2,0
138,포항,1991-09-06 09:00,.2,0
138,포항,1991-09-06 14:00,.7,0
138,포항,1991-09-06 15:00,1.2,0
138,포항,1991-09-06 16:00,.8,0
138,포항,1991-09-06 17:00,.1,0
138,포항,1991-09-06 18:00,0,0
138,포항,1991-09-11 15:00,0,0
138,포항,1991-09-14 01:00,.3,0
138,포항,1991-09-14 02:00,1.6,0
138,포항,1991-09-14 03:00,.7,0
138,포항,1991-09-14 04:00,1.1,0
138,포항,1991-09-14 05:00,1.8,0
138,포항,1991-09-14 06:00,6.6,0
138,포항,1991-09-14 07:00,5.7,0
138,포항,1991-09-14 08:00,2.5,0
138,포항,1991-09-14 09:00,3.7,0
138,포항,1991-09-14 10:00,.9,0
138,포항,1991-09-14 11:00,.2,0
138,포항,1991-09-14 12:00,0,0
138,포항,1991-09-14 17:00,.7,0
138,포항,1991-09-18 11:00,0,0
138,포항,1991-09-18 12:00,.2,0
138,포항,1991-09-18 13:00,0,0
138,포항,1991-09-19 00:00,0,0
138,포항,1991-09-19 01:00,0,0
138,포항,1991-09-25 16:00,.8,0
138,포항,1991-09-25 17:00,0,0
138,포항,1991-09-25 18:00,.8,0
138,포항,1991-09-25 19:00,.4,0
138,포항,1991-09-25 20:00,.2,0
138,포항,1991-09-25 21:00,0,0
138,포항,1991-09-25 22:00,.1,0
138,포항,1991-09-26 06:00,0,0
138,포항,1991-09-26 07:00,0,0
138,포항,1991-09-26 08:00,0,0
138,포항,1991-09-26 09:00,0,0
138,포항,1991-09-26 10:00,1.7,0
138,포항,1991-09-26 11:00,.3,0
138,포항,1991-09-26 12:00,0,0
138,포항,1991-09-26 15:00,.1,0
138,포항,1991-09-26 16:00,0,0
138,포항,1991-09-26 17:00,0,0
138,포항,1991-09-26 19:00,0,0
138,포항,1991-09-26 21:00,0,0
138,포항,1991-09-26 22:00,1,0
138,포항,1991-09-26 23:00,.2,0
138,포항,1991-09-27 00:00,1.7,0
138,포항,1991-09-27 01:00,.6,0
138,포항,1991-09-27 02:00,.2,0
138,포항,1991-09-27 03:00,.2,0
138,포항,1991-09-27 04:00,0,0
138,포항,1991-09-27 05:00,.1,0
138,포항,1991-09-27 06:00,.4,0
138,포항,1991-09-27 07:00,.5,0
138,포항,1991-09-27 08:00,2.6,0
138,포항,1991-09-27 09:00,2.5,0
138,포항,1991-09-27 10:00,7.2,0
138,포항,1991-09-27 11:00,6.5,0
138,포항,1991-09-27 12:00,2.4,0
138,포항,1991-09-27 13:00,2.3,0
138,포항,1991-09-27 14:00,1.3,0
138,포항,1991-09-27 15:00,5.4,0
138,포항,1991-09-27 16:00,9.5,0
138,포항,1991-09-27 17:00,9,0
138,포항,1991-09-27 18:00,7.5,0
138,포항,1991-09-27 19:00,9.9,0
138,포항,1991-09-27 20:00,6.7,0
138,포항,1991-09-27 21:00,.9,0
138,포항,1991-09-27 22:00,.2,0
138,포항,1991-09-27 23:00,0,0
138,포항,1991-09-30 18:00,0,0
138,포항,1991-09-30 19:00,0,0
138,포항,1991-09-30 20:00,.2,0
138,포항,1991-10-16 21:00,0,0
138,포항,1991-10-16 22:00,.2,0
138,포항,1991-10-16 23:00,0,0
138,포항,1991-11-19 09:00,1.3,0
138,포항,1991-11-19 15:00,.3,0
138,포항,1991-11-23 06:00,.1,0
138,포항,1991-11-23 09:00,.1,0
138,포항,1991-11-23 12:00,1.8,0
138,포항,1991-11-23 15:00,1.7,0
138,포항,1991-11-23 18:00,.1,0
138,포항,1991-11-28 09:00,0,0
138,포항,1991-11-28 12:00,0,0
138,포항,1991-11-28 15:00,.7,0
138,포항,1991-11-28 18:00,.3,0
138,포항,1991-12-10 21:00,.5,0
138,포항,1991-12-11 00:00,.6,0
138,포항,1991-12-17 03:00,.1,0
138,포항,1991-12-17 06:00,.1,0
138,포항,1991-12-17 09:00,.6,0
138,포항,1991-12-17 12:00,0,0
138,포항,1991-12-18 00:00,0,0
138,포항,1991-12-18 03:00,0,0
138,포항,1991-12-18 09:00,.3,0
138,포항,1991-12-18 12:00,1.3,0
138,포항,1991-12-19 18:00,.8,0
138,포항,1991-12-19 21:00,3,0
138,포항,1991-12-20 00:00,1.1,0
138,포항,1991-12-20 03:00,1.2,0
138,포항,1991-12-20 06:00,0,0
138,포항,1991-12-22 03:00,1.3,0
138,포항,1991-12-22 06:00,4.7,0
138,포항,1991-12-22 09:00,0,0
138,포항,1991-12-22 12:00,.3,0
138,포항,1991-12-22 15:00,.5,0
138,포항,1991-12-23 06:00,.1,0
138,포항,1991-12-23 09:00,.1,0
138,포항,1991-12-23 12:00,0,0
138,포항,1991-12-24 12:00,.9,0
138,포항,1991-12-24 15:00,2.1,0
138,포항,1991-12-24 18:00,2.4,0
138,포항,1991-12-24 21:00,3.3,0
138,포항,1991-12-25 00:00,5.3,0
138,포항,1991-12-25 03:00,11,0
138,포항,1991-12-25 06:00,6.5,0
138,포항,1991-12-25 09:00,5.6,0
138,포항,1991-12-25 12:00,3.7,0
138,포항,1991-12-25 15:00,2.1,0
138,포항,1991-12-25 18:00,2.6,0
138,포항,1991-12-25 21:00,1.2,0
138,포항,1991-12-26 00:00,1.9,0
138,포항,1991-12-26 03:00,2.1,0
138,포항,1991-12-26 06:00,3.8,0
138,포항,1991-12-26 09:00,1.6,0
138,포항,1991-12-26 12:00,1.2,0
138,포항,1991-12-26 15:00,2,0
138,포항,1991-12-26 18:00,2,0
138,포항,1991-12-26 21:00,3.2,0
138,포항,1991-12-27 00:00,2.2,0
138,포항,1991-12-27 03:00,1.7,0
138,포항,1991-12-27 06:00,2,0
138,포항,1991-12-27 09:00,2.8,0
138,포항,1991-12-27 12:00,4.8,0
138,포항,1991-12-27 15:00,4.9,0
138,포항,1991-12-27 18:00,.1,0
138,포항,1991-12-28 09:00,0,0
140,군산,1991-01-01 09:00,0,0
140,군산,1991-01-01 12:00,.5,0
140,군산,1991-01-01 15:00,1.1,0
140,군산,1991-01-01 18:00,0,0
140,군산,1991-01-03 15:00,0,0
140,군산,1991-01-03 18:00,2,0
140,군산,1991-01-04 00:00,.9,0
140,군산,1991-01-04 03:00,3,0
140,군산,1991-01-04 06:00,.4,0
140,군산,1991-01-04 18:00,.2,0
140,군산,1991-01-04 21:00,.2,0
140,군산,1991-01-05 03:00,.2,0
140,군산,1991-01-05 06:00,.1,0
140,군산,1991-01-05 09:00,.1,0
140,군산,1991-01-05 12:00,1,0
140,군산,1991-01-05 15:00,.3,0
140,군산,1991-01-05 18:00,0,0
140,군산,1991-01-05 21:00,.4,0
140,군산,1991-01-06 00:00,.2,0
140,군산,1991-01-06 03:00,.1,0
140,군산,1991-01-07 09:00,0,0
140,군산,1991-01-07 12:00,1.1,0
140,군산,1991-01-07 15:00,.5,0
140,군산,1991-01-07 21:00,0,0
140,군산,1991-01-08 00:00,0,0
140,군산,1991-01-08 03:00,0,0
140,군산,1991-01-08 06:00,0,0
140,군산,1991-01-08 09:00,.1,0
140,군산,1991-01-12 12:00,.9,0
140,군산,1991-01-12 15:00,1.7,0
140,군산,1991-01-12 21:00,0,0
140,군산,1991-01-14 00:00,0,0
140,군산,1991-01-15 09:00,0,0
140,군산,1991-01-17 03:00,1.3,0
140,군산,1991-01-21 09:00,0,0
140,군산,1991-01-21 12:00,1,0
140,군산,1991-01-21 15:00,.5,0
140,군산,1991-01-22 09:00,0,0
140,군산,1991-01-22 12:00,.3,0
140,군산,1991-01-24 09:00,.7,0
140,군산,1991-01-24 12:00,3.4,0
140,군산,1991-01-24 15:00,.1,0
140,군산,1991-01-24 18:00,0,0
140,군산,1991-01-24 21:00,.1,0
140,군산,1991-01-25 00:00,.1,0
140,군산,1991-01-25 03:00,.1,0
140,군산,1991-02-04 03:00,.1,0
140,군산,1991-02-04 06:00,.4,0
140,군산,1991-02-04 21:00,0,0
140,군산,1991-02-07 18:00,0,0
140,군산,1991-02-07 21:00,.8,0
140,군산,1991-02-09 15:00,0,0
140,군산,1991-02-09 18:00,1.5,0
140,군산,1991-02-09 21:00,1.6,0
140,군산,1991-02-10 00:00,3.8,0
140,군산,1991-02-10 03:00,6,0
140,군산,1991-02-10 06:00,2.8,0
140,군산,1991-02-11 09:00,.8,0
140,군산,1991-02-11 12:00,.2,0
140,군산,1991-02-14 18:00,0,0
140,군산,1991-02-14 21:00,1.8,0
140,군산,1991-02-15 00:00,.7,0
140,군산,1991-02-15 03:00,1.2,0
140,군산,1991-02-15 06:00,2.3,0
140,군산,1991-02-15 09:00,2.8,0
140,군산,1991-02-15 12:00,3.9,0
140,군산,1991-02-15 15:00,1.2,0
140,군산,1991-02-18 12:00,.1,0
140,군산,1991-02-18 15:00,0,0
140,군산,1991-02-19 00:00,0,0
140,군산,1991-02-19 03:00,0,0
140,군산,1991-02-19 09:00,0,0
140,군산,1991-02-19 12:00,0,0
140,군산,1991-02-19 21:00,.1,0
140,군산,1991-02-20 00:00,0,0
140,군산,1991-02-20 03:00,.1,0
140,군산,1991-02-20 06:00,.1,0
140,군산,1991-02-20 09:00,0,0
140,군산,1991-02-20 12:00,0,0
140,군산,1991-02-20 15:00,0,0
140,군산,1991-02-20 18:00,.4,0
140,군산,1991-02-20 21:00,.2,0
140,군산,1991-02-21 03:00,.1,0
140,군산,1991-02-21 06:00,.2,0
140,군산,1991-02-21 09:00,0,0
140,군산,1991-02-21 12:00,.1,0
140,군산,1991-02-21 15:00,.1,0
140,군산,1991-02-22 00:00,0,0
140,군산,1991-02-22 03:00,0,0
140,군산,1991-02-22 06:00,.4,0
140,군산,1991-02-22 09:00,.2,0
140,군산,1991-02-22 15:00,.9,0
140,군산,1991-02-22 18:00,1.2,0
140,군산,1991-02-22 21:00,.2,0
140,군산,1991-02-23 00:00,.1,0
140,군산,1991-02-23 06:00,0,0
140,군산,1991-02-23 18:00,0,0
140,군산,1991-02-23 21:00,.7,0
140,군산,1991-02-27 12:00,.2,0
140,군산,1991-02-27 15:00,1.3,0
140,군산,1991-02-27 18:00,4.2,0
140,군산,1991-02-27 21:00,3.5,0
140,군산,1991-02-28 00:00,.7,0
140,군산,1991-02-28 03:00,1,0
140,군산,1991-02-28 06:00,.2,0
140,군산,1991-03-07 15:00,0,0
140,군산,1991-03-07 18:00,.6,0
140,군산,1991-03-07 21:00,.9,0
140,군산,1991-03-08 00:00,.3,0
140,군산,1991-03-08 03:00,.1,0
140,군산,1991-03-08 09:00,3.6,0
140,군산,1991-03-08 12:00,7.7,0
140,군산,1991-03-08 15:00,1.8,0
140,군산,1991-03-08 18:00,6,0
140,군산,1991-03-08 21:00,4.4,0
140,군산,1991-03-09 00:00,2,0
140,군산,1991-03-09 03:00,.4,0
140,군산,1991-03-09 06:00,.1,0
140,군산,1991-03-10 12:00,.2,0
140,군산,1991-03-10 15:00,.9,0
140,군산,1991-03-10 18:00,0,0
140,군산,1991-03-10 21:00,9.9,0
140,군산,1991-03-11 00:00,9.6,0
140,군산,1991-03-11 03:00,3.2,0
140,군산,1991-03-11 18:00,.1,0
140,군산,1991-03-15 18:00,.2,0
140,군산,1991-03-15 21:00,.7,0
140,군산,1991-03-16 00:00,0,0
140,군산,1991-03-16 03:00,0,0
140,군산,1991-03-16 06:00,0,0
140,군산,1991-03-16 09:00,0,0
140,군산,1991-03-20 00:00,0,0
140,군산,1991-03-20 03:00,0,0
140,군산,1991-03-20 06:00,.1,0
140,군산,1991-03-20 09:00,0,0
140,군산,1991-03-20 12:00,0,0
140,군산,1991-03-20 15:00,0,0
140,군산,1991-03-20 21:00,0,0
140,군산,1991-03-21 00:00,0,0
140,군산,1991-03-22 03:00,0,0
140,군산,1991-03-22 06:00,0,0
140,군산,1991-03-22 09:00,0,0
140,군산,1991-03-22 12:00,.6,0
140,군산,1991-03-22 15:00,.2,0
140,군산,1991-03-25 03:00,0,0
140,군산,1991-03-25 06:00,1.1,0
140,군산,1991-03-25 09:00,1.8,0
140,군산,1991-03-25 12:00,.9,0
140,군산,1991-03-25 15:00,.1,0
140,군산,1991-03-26 18:00,.3,0
140,군산,1991-03-26 21:00,3.2,0
140,군산,1991-03-27 00:00,3.5,0
140,군산,1991-03-27 03:00,4.9,0
140,군산,1991-03-27 06:00,5.3,0
140,군산,1991-03-27 09:00,.9,0
140,군산,1991-03-27 12:00,1.3,0
140,군산,1991-03-27 15:00,.6,0
140,군산,1991-03-27 18:00,.5,0
140,군산,1991-03-27 21:00,.1,0
140,군산,1991-04-10 12:00,0,0
140,군산,1991-04-10 13:00,0,0
140,군산,1991-04-10 14:00,0,0
140,군산,1991-04-10 15:00,0,0
140,군산,1991-04-12 18:00,0,0
140,군산,1991-04-12 19:00,.4,0
140,군산,1991-04-12 20:00,.1,0
140,군산,1991-04-13 00:00,.5,0
140,군산,1991-04-13 01:00,1.5,0
140,군산,1991-04-13 02:00,.7,0
140,군산,1991-04-13 03:00,.8,0
140,군산,1991-04-13 04:00,3.8,0
140,군산,1991-04-13 05:00,.8,0
140,군산,1991-04-13 06:00,.3,0
140,군산,1991-04-13 07:00,.1,0
140,군산,1991-04-17 09:00,0,0
140,군산,1991-04-17 10:00,0,0
140,군산,1991-04-17 11:00,0,0
140,군산,1991-04-17 12:00,.1,0
140,군산,1991-04-17 13:00,2.5,0
140,군산,1991-04-17 14:00,8.6,0
140,군산,1991-04-17 15:00,12,0
140,군산,1991-04-17 16:00,12.5,0
140,군산,1991-04-17 17:00,5.8,0
140,군산,1991-04-17 18:00,1.5,0
140,군산,1991-04-17 19:00,4.1,0
140,군산,1991-04-17 20:00,7.2,0
140,군산,1991-04-17 21:00,3.5,0
140,군산,1991-04-17 22:00,2.3,0
140,군산,1991-04-17 23:00,4,0
140,군산,1991-04-18 00:00,1.3,0
140,군산,1991-04-18 01:00,.2,0
140,군산,1991-04-18 02:00,0,0
140,군산,1991-04-18 03:00,0,0
140,군산,1991-04-18 04:00,0,0
140,군산,1991-04-18 06:00,0,0
140,군산,1991-04-18 07:00,.1,0
140,군산,1991-04-18 08:00,0,0
140,군산,1991-04-18 09:00,.1,0
140,군산,1991-04-18 11:00,.1,0
140,군산,1991-04-18 12:00,.1,0
140,군산,1991-04-18 13:00,.2,0
140,군산,1991-04-18 14:00,.2,0
140,군산,1991-04-18 15:00,.1,0
140,군산,1991-04-18 16:00,.3,0
140,군산,1991-04-18 17:00,.1,0
140,군산,1991-04-29 05:00,.9,0
140,군산,1991-04-29 06:00,.5,0
140,군산,1991-04-29 07:00,.4,0
140,군산,1991-04-29 08:00,1.6,0
140,군산,1991-04-29 09:00,.3,0
140,군산,1991-04-30 22:00,0,0
140,군산,1991-04-30 23:00,0,0
140,군산,1991-05-01 00:00,0,0
140,군산,1991-05-06 06:00,0,0
140,군산,1991-05-06 07:00,0,0
140,군산,1991-05-06 08:00,1.2,0
140,군산,1991-05-06 09:00,1.6,0
140,군산,1991-05-06 10:00,.6,0
140,군산,1991-05-06 15:00,.2,0
140,군산,1991-05-06 16:00,.5,0
140,군산,1991-05-06 17:00,.1,0
140,군산,1991-05-07 06:00,0,0
140,군산,1991-05-07 07:00,.1,0
140,군산,1991-05-07 08:00,.2,0
140,군산,1991-05-07 09:00,0,0
140,군산,1991-05-07 10:00,0,0
140,군산,1991-05-07 11:00,0,0
140,군산,1991-05-07 12:00,0,0
140,군산,1991-05-07 16:00,0,0
140,군산,1991-05-07 17:00,.2,0
140,군산,1991-05-07 18:00,.2,0
140,군산,1991-05-07 19:00,.1,0
140,군산,1991-05-07 20:00,.2,0
140,군산,1991-05-07 21:00,.2,0
140,군산,1991-05-07 22:00,.1,0
140,군산,1991-05-07 23:00,.1,0
140,군산,1991-05-08 00:00,.4,0
140,군산,1991-05-08 01:00,1.3,0
140,군산,1991-05-08 02:00,.8,0
140,군산,1991-05-08 03:00,.5,0
140,군산,1991-05-08 04:00,0,0
140,군산,1991-05-08 05:00,.1,0
140,군산,1991-05-08 06:00,0,0
140,군산,1991-05-08 07:00,.2,0
140,군산,1991-05-08 08:00,0,0
140,군산,1991-05-15 18:00,.5,0
140,군산,1991-05-15 19:00,.6,0
140,군산,1991-05-15 20:00,.1,0
140,군산,1991-05-15 21:00,0,0
140,군산,1991-05-15 22:00,0,0
140,군산,1991-05-15 23:00,.1,0
140,군산,1991-05-16 15:00,1,0
140,군산,1991-05-24 06:00,.2,0
140,군산,1991-05-24 07:00,.1,0
140,군산,1991-05-24 08:00,.1,0
140,군산,1991-05-24 09:00,1.1,0
140,군산,1991-05-24 10:00,5.9,0
140,군산,1991-05-24 11:00,12.6,0
140,군산,1991-05-24 12:00,8,0
140,군산,1991-05-24 13:00,7.5,0
140,군산,1991-05-24 14:00,.1,0
140,군산,1991-05-25 10:00,.1,0
140,군산,1991-05-25 11:00,.4,0
140,군산,1991-05-25 18:00,3,0
140,군산,1991-05-25 19:00,0,0
140,군산,1991-05-26 06:00,2,0
140,군산,1991-05-26 07:00,2.3,0
140,군산,1991-05-26 08:00,9.2,0
140,군산,1991-05-26 09:00,3.7,0
140,군산,1991-05-26 10:00,.3,0
140,군산,1991-05-26 11:00,.5,0
140,군산,1991-05-26 12:00,.1,0
140,군산,1991-05-26 13:00,0,0
140,군산,1991-05-26 23:00,0,0
140,군산,1991-05-27 00:00,.3,0
140,군산,1991-05-27 01:00,0,0
140,군산,1991-05-27 02:00,0,0
140,군산,1991-05-27 03:00,0,0
140,군산,1991-05-27 04:00,0,0
140,군산,1991-05-27 05:00,0,0
140,군산,1991-05-27 06:00,.1,0
140,군산,1991-05-27 07:00,.1,0
140,군산,1991-05-27 08:00,.1,0
140,군산,1991-05-27 09:00,0,0
140,군산,1991-05-27 10:00,0,0
140,군산,1991-06-01 09:00,.2,0
140,군산,1991-06-01 10:00,1.2,0
140,군산,1991-06-01 11:00,2.5,0
140,군산,1991-06-01 12:00,1.1,0
140,군산,1991-06-01 13:00,3.2,0
140,군산,1991-06-01 14:00,.8,0
140,군산,1991-06-01 15:00,1.6,0
140,군산,1991-06-01 16:00,2,0
140,군산,1991-06-01 17:00,1.8,0
140,군산,1991-06-01 18:00,2.2,0
140,군산,1991-06-01 19:00,2.6,0
140,군산,1991-06-01 20:00,.3,0
140,군산,1991-06-01 21:00,.6,0
140,군산,1991-06-01 22:00,.9,0
140,군산,1991-06-01 23:00,5.3,0
140,군산,1991-06-02 00:00,6.7,0
140,군산,1991-06-02 01:00,1.4,0
140,군산,1991-06-02 02:00,.8,0
140,군산,1991-06-02 03:00,.3,0
140,군산,1991-06-02 04:00,1.3,0
140,군산,1991-06-02 05:00,.6,0
140,군산,1991-06-02 06:00,0,0
140,군산,1991-06-02 08:00,.2,0
140,군산,1991-06-02 09:00,.4,0
140,군산,1991-06-02 10:00,0,0
140,군산,1991-06-02 14:00,0,0
140,군산,1991-06-02 15:00,0,0
140,군산,1991-06-03 01:00,.7,0
140,군산,1991-06-03 02:00,1,0
140,군산,1991-06-03 03:00,.3,0
140,군산,1991-06-03 04:00,1.7,0
140,군산,1991-06-03 05:00,.3,0
